SiteName,MonitorDate,Concentration,ItemUnit
馬祖,2019-11-02,24,μg/m3
宜蘭,2019-11-02,8,μg/m3
陽明,2019-11-02,2,μg/m3
花蓮,2019-11-02,9,μg/m3
臺東,2019-11-02,7,μg/m3
恆春,2019-11-02,7,μg/m3
屏東,2019-11-02,28,μg/m3
前金,2019-11-02,22,μg/m3
美濃,2019-11-02,23,μg/m3
臺南,2019-11-02,17,μg/m3
新營,2019-11-02,19,μg/m3
嘉義,2019-11-02,20,μg/m3
朴子,2019-11-02,18,μg/m3
斗六,2019-11-02,26,μg/m3
南投,2019-11-02,,μg/m3
彰化,2019-11-02,14,μg/m3
忠明,2019-11-02,15,μg/m3
豐原,2019-11-02,17,μg/m3
三義,2019-11-02,16,μg/m3
苗栗,2019-11-02,13,μg/m3
新竹,2019-11-02,10,μg/m3
竹東,2019-11-02,8,μg/m3
平鎮,2019-11-02,10,μg/m3
桃園,2019-11-02,10,μg/m3
萬華,2019-11-02,10,μg/m3
士林,2019-11-02,10,μg/m3
板橋,2019-11-02,10,μg/m3
汐止,2019-11-02,10,μg/m3
基隆,2019-11-02,10,μg/m3
馬公,2019-10-30,40,μg/m3
金門,2019-10-30,41,μg/m3
馬祖,2019-10-30,43,μg/m3
宜蘭,2019-10-30,13,μg/m3
陽明,2019-10-30,12,μg/m3
花蓮,2019-10-30,7,μg/m3
臺東,2019-10-30,7,μg/m3
恆春,2019-10-30,5,μg/m3
屏東,2019-10-30,33,μg/m3
前金,2019-10-30,39,μg/m3
美濃,2019-10-30,32,μg/m3
臺南,2019-10-30,35,μg/m3
新營,2019-10-30,31,μg/m3
嘉義,2019-10-30,31,μg/m3
朴子,2019-10-30,34,μg/m3
斗六,2019-10-30,32,μg/m3
南投,2019-10-30,25,μg/m3
彰化,2019-10-30,29,μg/m3
忠明,2019-10-30,24,μg/m3
豐原,2019-10-30,18,μg/m3
三義,2019-10-30,21,μg/m3
苗栗,2019-10-30,27,μg/m3
新竹,2019-10-30,34,μg/m3
竹東,2019-10-30,22,μg/m3
平鎮,2019-10-30,36,μg/m3
桃園,2019-10-30,36,μg/m3
萬華,2019-10-30,37,μg/m3
士林,2019-10-30,31,μg/m3
板橋,2019-10-30,37,μg/m3
汐止,2019-10-30,38,μg/m3
基隆,2019-10-30,36,μg/m3
馬公,2019-10-27,13,μg/m3
金門,2019-10-27,27,μg/m3
馬祖,2019-10-27,12,μg/m3
宜蘭,2019-10-27,10,μg/m3
陽明,2019-10-27,,μg/m3
花蓮,2019-10-27,12,μg/m3
臺東,2019-10-27,13,μg/m3
恆春,2019-10-27,11,μg/m3
屏東,2019-10-27,26,μg/m3
前金,2019-10-27,27,μg/m3
美濃,2019-10-27,23,μg/m3
臺南,2019-10-27,26,μg/m3
新營,2019-10-27,28,μg/m3
嘉義,2019-10-27,29,μg/m3
朴子,2019-10-27,23,μg/m3
斗六,2019-10-27,30,μg/m3
南投,2019-10-27,24,μg/m3
彰化,2019-10-27,18,μg/m3
忠明,2019-10-27,18,μg/m3
豐原,2019-10-27,21,μg/m3
三義,2019-10-27,16,μg/m3
苗栗,2019-10-27,14,μg/m3
新竹,2019-10-27,12,μg/m3
竹東,2019-10-27,12,μg/m3
平鎮,2019-10-27,12,μg/m3
桃園,2019-10-27,11,μg/m3
萬華,2019-10-27,11,μg/m3
士林,2019-10-27,9,μg/m3
板橋,2019-10-27,11,μg/m3
汐止,2019-10-27,11,μg/m3
基隆,2019-10-27,10,μg/m3
馬公,2019-10-24,17,μg/m3
金門,2019-10-24,27,μg/m3
馬祖,2019-10-24,18,μg/m3
宜蘭,2019-10-24,13,μg/m3
陽明,2019-10-24,11,μg/m3
花蓮,2019-10-24,16,μg/m3
臺東,2019-10-24,13,μg/m3
恆春,2019-10-24,12,μg/m3
屏東,2019-10-24,33,μg/m3
前金,2019-10-24,27,μg/m3
美濃,2019-10-24,26,μg/m3
臺南,2019-10-24,29,μg/m3
新營,2019-10-24,27,μg/m3
嘉義,2019-10-24,29,μg/m3
朴子,2019-10-24,26,μg/m3
斗六,2019-10-24,,μg/m3
南投,2019-10-24,24,μg/m3
彰化,2019-10-24,19,μg/m3
忠明,2019-10-24,19,μg/m3
豐原,2019-10-24,17,μg/m3
三義,2019-10-24,18,μg/m3
苗栗,2019-10-24,17,μg/m3
新竹,2019-10-24,16,μg/m3
竹東,2019-10-24,16,μg/m3
平鎮,2019-10-24,15,μg/m3
桃園,2019-10-24,15,μg/m3
萬華,2019-10-24,14,μg/m3
士林,2019-10-24,14,μg/m3
板橋,2019-10-24,14,μg/m3
汐止,2019-10-24,14,μg/m3
基隆,2019-10-24,13,μg/m3
馬公,2019-10-21,16,μg/m3
金門,2019-10-21,24,μg/m3
馬祖,2019-10-21,21,μg/m3
宜蘭,2019-10-21,12,μg/m3
陽明,2019-10-21,9,μg/m3
花蓮,2019-10-21,12,μg/m3
臺東,2019-10-21,11,μg/m3
恆春,2019-10-21,10,μg/m3
屏東,2019-10-21,23,μg/m3
前金,2019-10-21,22,μg/m3
美濃,2019-10-21,20,μg/m3
臺南,2019-10-21,23,μg/m3
新營,2019-10-21,21,μg/m3
嘉義,2019-10-21,23,μg/m3
朴子,2019-10-21,19,μg/m3
斗六,2019-10-21,23,μg/m3
南投,2019-10-21,18,μg/m3
彰化,2019-10-21,15,μg/m3
忠明,2019-10-21,14,μg/m3
豐原,2019-10-21,15,μg/m3
三義,2019-10-21,13,μg/m3
苗栗,2019-10-21,14,μg/m3
新竹,2019-10-21,14,μg/m3
竹東,2019-10-21,13,μg/m3
平鎮,2019-10-21,13,μg/m3
桃園,2019-10-21,14,μg/m3
萬華,2019-10-21,12,μg/m3
士林,2019-10-21,11,μg/m3
板橋,2019-10-21,13,μg/m3
汐止,2019-10-21,13,μg/m3
基隆,2019-10-21,11,μg/m3
馬公,2019-10-18,17,μg/m3
金門,2019-10-18,22,μg/m3
馬祖,2019-10-18,21,μg/m3
宜蘭,2019-10-18,14,μg/m3
陽明,2019-10-18,12,μg/m3
花蓮,2019-10-18,14,μg/m3
臺東,2019-10-18,12,μg/m3
恆春,2019-10-18,11,μg/m3
屏東,2019-10-18,23,μg/m3
前金,2019-10-18,21,μg/m3
美濃,2019-10-18,21,μg/m3
臺南,2019-10-18,21,μg/m3
新營,2019-10-18,20,μg/m3
嘉義,2019-10-18,21,μg/m3
朴子,2019-10-18,20,μg/m3
斗六,2019-10-18,21,μg/m3
南投,2019-10-18,17,μg/m3
